Subj ID,Session,Run,Target,TR Condition,Word Class,Accuracy,RT,WordFreq,WordFreq,,RT-Rev,Actual response
RDL,2,2,Asparagus,TR,OBJ,1,0.901386,50,1,,0.901386,
RDL,2,2,digging,UNTR,ACT,1,0.986433,676,32,,0.986433,
RDL,2,2,cooking,UNTR,ACT,1,0.75875,1307,50,,0.75875,
RDL,2,2,stirring,UNTR,ACT,1,0.842031,133,39,,0.842031,
RDL,2,2,cutting,UNTR,ACT,1,0.71976,1126,245,,0.71976,
RDL,2,2,ringing,UNTR,ACT,1,0.745064,899,39,,0.745064,
RDL,2,2,Bed,CORR,OBJ,1,0.682535,9543,127,,0.682535,
RDL,2,2,Door,CORR,OBJ,1,0.670946,14895,312,,0.670946,
RDL,2,2,Leg,CORR,OBJ,1,1.276013,2882,58,,1.276013,
RDL,2,2,Shoe,CORR,OBJ,1,1.185365,1550,14,,1.185365,
RDL,2,2,Chair,CORR,OBJ,1,0.773212,2511,66,,0.773212,
RDL,2,2,(pass),(control),(control),NA,0.947859,NA,NA,,0.947859,
RDL,2,2,(pass),(control),(control),NA,0.604224,NA,NA,,0.604224,
RDL,2,2,(pass),(control),(control),NA,0.893056,NA,NA,,0.893056,
RDL,2,2,(pass),(control),(control),NA,0.955255,NA,NA,,0.955255,
RDL,2,2,(pass),(control),(control),NA,0.954206,NA,NA,,0.954206,
RDL,2,2,pinching,TR,ACT,1,0.933842,57,11,,0.933842,
RDL,2,2,stroking,TR,ACT,1,0.816841,37,5,,0.816841,
RDL,2,2,pointing,TR,ACT,1,0.768358,425,143,,0.768358,
RDL,2,2,folding,TR,ACT,1,0.783121,106,20,,0.783121,
RDL,2,2,reading,TR,ACT,1,0.929649,3133,274,,0.929649,
RDL,2,2,Mitten,TR,OBJ,1,0.803873,23,0,,0.803873,
RDL,2,2,Broom,TR,OBJ,1,0.586732,243,2,,0.586732,
RDL,2,2,Barrel,TR,OBJ,1,0.64893,542,24,,0.64893,
RDL,2,2,Thimble,TR,OBJ,1,0.748023,14,1,,0.748023,
RDL,2,2,Harp,TR,OBJ,1,0.694268,134,1,,0.694268,
RDL,2,2,begging,UNTR,ACT,1,1.116632,766,34,,1.116632,
RDL,2,2,tickling,UNTR,ACT,1,0.89422,51,2,,0.89422,
RDL,2,2,pulling,UNTR,ACT,1,1.103994,1384,145,,1.103994,
RDL,2,2,waving,UNTR,ACT,1,0.897393,266,30,,0.897393,
RDL,2,2,opening,UNTR,ACT,1,0.854181,1960,259,,0.854181,
RDL,2,2,(pass),(control),(control),NA,0.976122,NA,NA,,0.976122,
RDL,2,2,(pass),(control),(control),NA,0.637757,NA,NA,,0.637757,
RDL,2,2,(pass),(control),(control),NA,0.64725,NA,NA,,0.64725,
RDL,2,2,(pass),(control),(control),NA,0.735801,NA,NA,,0.735801,
RDL,2,2,(pass),(control),(control),NA,0.697859,NA,NA,,0.697859,
RDL,2,2,Key,CORR,OBJ,1,1.09914,4430,88,,1.09914,
RDL,2,2,Foot,CORR,OBJ,1,0.918892,3311,70,,0.918892,
RDL,2,2,Glass,CORR,OBJ,1,0.654316,3096,99,,0.654316,
RDL,2,2,Arm,CORR,OBJ,1,0.86936,3336,94,,0.86936,
RDL,2,2,Thumb,CORR,OBJ,1,0.509914,603,10,,0.509914,
RDL,2,2,crying,CORR,ACT,1,0.77416,2709,64,,0.77416,
RDL,2,2,sitting,CORR,ACT,1,0.7573,4814,314,,0.7573,
RDL,2,2,washing,CORR,ACT,1,0.909098,462,83,,0.909098,
RDL,2,2,laughing,CORR,ACT,1,0.623439,2667,89,,0.623439,
RDL,2,2,raining,CORR,ACT,1,0.664555,499,14,,0.664555,
RDL,2,2,Necklace,UNTR,OBJ,1,0.997319,497,3,,0.997319,
RDL,2,2,Stool,UNTR,OBJ,1,0.738013,179,8,,0.738013,
RDL,2,2,Well,UNTR,OBJ,1,0.705341,95,897,,0.705341,
RDL,2,2,Clothespin,UNTR,OBJ,1,0.767539,15,0,,0.767539,
RDL,2,2,Flute,UNTR,OBJ,0,1.304089,108,1,,NA,thermometer
RDL,2,2,(pass),(control),(control),NA,0.851538,NA,NA,,0.851538,
RDL,2,2,(pass),(control),(control),NA,0.550068,NA,NA,,0.550068,
RDL,2,2,(pass),(control),(control),NA,0.954853,NA,NA,,0.954853,
RDL,2,2,(pass),(control),(control),NA,0.895828,NA,NA,,0.895828,
RDL,2,2,(pass),(control),(control),NA,0.873697,NA,NA,,0.873697,
RDL,2,2,smiling,CORR,ACT,1,1.496342,877,122,,1.496342,
RDL,2,2,eating,CORR,ACT,1,0.868097,3102,122,,0.868097,
RDL,2,2,typing,CORR,ACT,1,1.009354,165,12,,1.009354,
RDL,2,2,drinking,CORR,ACT,1,0.734236,2685,93,,0.734236,
RDL,2,2,yawning,CORR,ACT,1,0.791164,48,3,,0.791164,
RDL,2,2,Car,CORR,OBJ,1,0.828776,24636,274,,0.828776,
RDL,2,2,Tree,CORR,OBJ,1,0.66434,3315,59,,0.66434,
RDL,2,2,Ear,CORR,OBJ,1,0.684374,1632,29,,0.684374,
RDL,2,2,Dog,CORR,OBJ,1,0.91523,9835,75,,0.91523,
RDL,2,2,Nose,CORR,OBJ,1,1.003781,3557,60,,1.003781,
RDL,2,2,drawing,TR,ACT,1,1.204781,817,222,,1.204781,
RDL,2,2,painting,TR,ACT,1,1.013992,1489,95,,1.013992,
RDL,2,2,shaving,TR,ACT,1,0.98132,298,23,,0.98132,
RDL,2,2,smoking,TR,ACT,1,1.011895,1334,26,,1.011895,
RDL,2,2,pouring,TR,ACT,1,0.915977,302,48,,0.915977,
RDL,2,2,(pass),(control),(control),NA,0.943048,NA,NA,,0.943048,
RDL,2,2,(pass),(control),(control),NA,0.783882,NA,NA,,0.783882,
RDL,2,2,(pass),(control),(control),NA,0.846081,NA,NA,,0.846081,
RDL,2,2,(pass),(control),(control),NA,0.871385,NA,NA,,0.871385,
RDL,2,2,(pass),(control),(control),NA,1.023183,NA,NA,,1.023183,
RDL,2,2,Alligator,UNTR,OBJ,1,0.654962,178,4,,0.654962,
RDL,2,2,Pumpkin,UNTR,OBJ,1,0.780407,553,2,,0.780407,
RDL,2,2,Spider,UNTR,OBJ,1,0.7899,515,2,,0.7899,
RDL,2,2,Orange,UNTR,OBJ,1,0.825745,1138,23,,0.825745,
RDL,2,2,Raccoon,UNTR,OBJ,1,0.650768,73,1,,0.650768,
RDL,2,2,watering,UNTR,ACT,1,1.542212,109,12,,1.542212,
RDL,2,2,knitting,UNTR,ACT,1,0.740038,115,18,,0.740038,
RDL,2,2,lighting,UNTR,ACT,1,0.712636,323,72,,0.712636,
RDL,2,2,catching,UNTR,ACT,1,0.885517,648,146,,0.885517,
RDL,2,2,shooting,UNTR,ACT,1,0.673646,2871,117,,0.673646,
RDL,2,2,Giraffe,TR,OBJ,1,0.700717,76,0,,0.700717,
RDL,2,2,Pepper,TR,OBJ,1,0.942114,449,13,,0.942114,
RDL,2,2,Beetle,TR,OBJ,1,0.919984,105,0,,0.919984,
RDL,2,2,Lemon,TR,OBJ,1,0.8715,613,18,,0.8715,
RDL,2,2,Skunk,TR,OBJ,1,0.5753,166,0,,0.5753,
QHR,1,1,(pass),(control),(control),NA,1.049961,NA,NA,,1.049961,
QHR,1,1,(pass),(control),(control),NA,0.824733,NA,NA,,0.824733,
QHR,1,1,(pass),(control),(control),NA,0.728136,NA,NA,,0.728136,
QHR,1,1,(pass),(control),(control),NA,1.044999,NA,NA,,1.044999,
QHR,1,1,(pass),(control),(control),NA,0.985154,NA,NA,,0.985154,
QHR,1,1,planting,UNTR,ACT,1,1.718334,108,18,,1.718334,
QHR,1,1,dropping,UNTR,ACT,1,1.346097,826,159,,1.346097,
QHR,1,1,tying,UNTR,ACT,1,1.028989,158,50,,1.028989,
QHR,1,1,peeling,UNTR,ACT,1,2.397876,56,14,,2.397876,
QHR,1,1,touching,UNTR,ACT,1,1.65812,888,91,,1.65812,
QHR,1,1,Eye,CORR,OBJ,1,1.417374,5701,122,,1.417374,
QHR,1,1,Hand,CORR,OBJ,1,0.939476,14262,431,,0.939476,
QHR,1,1,Fork,CORR,OBJ,1,0.847473,450,14,,0.847473,
QHR,1,1,Pen,CORR,OBJ,1,1.067862,1261,18,,1.067862,
QHR,1,1,Book,CORR,OBJ,1,0.870197,9026,193,,0.870197,
QHR,1,1,bouncing,TR,ACT,1,0.955624,217,28,,0.955624,
QHR,1,1,praying,TR,ACT,1,0.937125,520,30,,0.937125,
QHR,1,1,knocking,TR,ACT,1,0.868092,759,47,,0.868092,
QHR,1,1,pushing,TR,ACT,1,0.872564,978,102,,0.872564,
QHR,1,1,stopping,TR,ACT,1,1.0562,1066,240,,1.0562,
QHR,1,1,(pass),(control),(control),NA,1.137033,NA,NA,,1.137033,
QHR,1,1,(pass),(control),(control),NA,1.577934,NA,NA,,1.577934,
QHR,1,1,(pass),(control),(control),NA,1.132194,NA,NA,,1.132194,
QHR,1,1,(pass),(control),(control),NA,1.072349,NA,NA,,1.072349,
QHR,1,1,(pass),(control),(control),NA,0.989534,NA,NA,,0.989534,
QHR,1,1,Barn,TR,OBJ,1,0.836073,693,29,,0.836073,
QHR,1,1,Glasses,TR,OBJ,1,0.767041,1689,29,,0.767041,
QHR,1,1,Pitcher,TR,OBJ,1,0.766918,165,21,,0.766918,
QHR,1,1,Wheel,TR,OBJ,1,0.890833,1380,56,,0.890833,
QHR,1,1,Suitcase,TR,OBJ,1,0.794236,683,20,,0.794236,
QHR,1,1,carrying,CORR,ACT,1,1.339062,1451,304,,1.339062,
QHR,1,1,walking,CORR,ACT,1,1.187337,3826,287,,1.187337,
QHR,1,1,mailing,CORR,ACT,1,1.325034,53,13,,1.325034,
QHR,1,1,sleeping,CORR,ACT,1,1.095212,3027,97,,1.095212,
QHR,1,1,kissing,CORR,ACT,1,1.012397,1189,31,,1.012397,
QHR,1,1,Windmill,UNTR,OBJ,1,1.107012,65,1,,1.107012,
QHR,1,1,Sweater,UNTR,OBJ,1,0.973663,704,14,,0.973663,
QHR,1,1,Bottle,UNTR,OBJ,1,1.092984,2588,76,,1.092984,
QHR,1,1,Basket,UNTR,OBJ,1,0.835598,672,17,,0.835598,
QHR,1,1,Iron,UNTR,OBJ,1,0.821693,915,43,,0.821693,
QHR,1,1,(pass),(control),(control),NA,1.219511,NA,NA,,1.219511,
QHR,1,1,(pass),(control),(control),NA,0.920779,NA,NA,,0.920779,
QHR,1,1,(pass),(control),(control),NA,0.78743,NA,NA,,0.78743,
QHR,1,1,(pass),(control),(control),NA,0.929721,NA,NA,,0.929721,
QHR,1,1,(pass),(control),(control),NA,0.773403,NA,NA,,0.773403,
QHR,1,1,running,CORR,ACT,1,0.909363,8054,431,,0.909363,
QHR,1,1,driving,CORR,ACT,1,1.00112,3780,203,,1.00112,
QHR,1,1,sneezing,CORR,ACT,1,1.657938,56,3,,1.657938,
QHR,1,1,dreaming,CORR,ACT,1,1.54756,939,45,,1.54756,
QHR,1,1,watching,CORR,ACT,1,2.208972,5081,209,,2.208972,
QHR,1,1,Zebra,UNTR,OBJ,1,1.228592,128,1,,1.228592,
QHR,1,1,Artichoke,UNTR,OBJ,1,1.664899,28,0,,1.664899,
QHR,1,1,Penguin,UNTR,OBJ,1,1.39373,147,0,,1.39373,
QHR,1,1,Pineapple,UNTR,OBJ,1,0.961772,130,9,,0.961772,
QHR,1,1,Swan,UNTR,OBJ,1,0.947867,348,3,,0.947867,
QHR,1,1,ironing,TR,ACT,1,1.290558,75,8,,1.290558,
QHR,1,1,drilling,TR,ACT,1,0.90454,117,30,,0.90454,
QHR,1,1,writing,TR,ACT,1,1.198432,2852,561,,1.198432,
QHR,1,1,combing,TR,ACT,1,0.83079,59,5,,0.83079,
QHR,1,1,raking,TR,ACT,1,0.954705,27,6,,0.954705,
QHR,1,1,(pass),(control),(control),NA,1.132012,NA,NA,,1.132012,
QHR,1,1,(pass),(control),(control),NA,0.938941,NA,NA,,0.938941,
QHR,1,1,(pass),(control),(control),NA,0.920442,NA,NA,,0.920442,
QHR,1,1,(pass),(control),(control),NA,0.860597,NA,NA,,0.860597,
QHR,1,1,(pass),(control),(control),NA,0.695091,NA,NA,,0.695091,
QHR,1,1,Rhinoceros,TR,OBJ,1,1.171007,106,3,,1.171007,
QHR,1,1,Strawberry,TR,OBJ,1,1.506246,282,0,,1.506246,
QHR,1,1,Ostrich,TR,OBJ,1,1.138603,48,0,,1.138603,
QHR,1,1,Donkey,TR,OBJ,1,1.285488,273,1,,1.285488,
QHR,1,1,Asparagus,TR,OBJ,1,0.798402,50,1,,0.798402,
QHR,1,1,digging,UNTR,ACT,1,1.150281,676,32,,1.150281,
QHR,1,1,cooking,UNTR,ACT,1,1.214474,1307,50,,1.214474,
QHR,1,1,stirring,UNTR,ACT,1,0.938711,133,39,,0.938711,
QHR,1,1,cutting,UNTR,ACT,1,1.085596,1126,245,,1.085596,
QHR,1,1,ringing,UNTR,ACT,1,1.232481,899,39,,1.232481,
QHR,1,1,Bed,CORR,OBJ,1,1.437352,9543,127,,1.437352,
QHR,1,1,Door,CORR,OBJ,1,0.973236,14895,312,,0.973236,
QHR,1,1,Leg,CORR,OBJ,0,2.103235,2882,58,,NA,cap
QHR,1,1,Shoe,CORR,OBJ,1,0.913268,1550,14,,0.913268,
QHR,1,1,Chair,CORR,OBJ,1,1.340386,2511,66,,1.340386,
QHR,1,1,(pass),(control),(control),NA,1.333933,NA,NA,,1.333933,
QHR,1,1,(pass),(control),(control),NA,1.145457,NA,NA,,1.145457,
QHR,1,1,(pass),(control),(control),NA,1.090206,NA,NA,,1.090206,
QHR,1,1,(pass),(control),(control),NA,1.094677,NA,NA,,1.094677,
QHR,1,1,(pass),(control),(control),NA,0.952141,NA,NA,,0.952141,
QHR,1,1,pinching,TR,ACT,1,1.170793,57,11,,1.170793,
QHR,1,1,stroking,TR,ACT,1,1.267144,37,5,,1.267144,
QHR,1,1,pointing,TR,ACT,1,1.074074,425,143,,1.074074,
QHR,1,1,folding,TR,ACT,1,0.899379,106,20,,0.899379,
QHR,1,1,reading,TR,ACT,1,0.94979,3133,274,,0.94979,
QHR,1,1,Mitten,TR,OBJ,1,1.260323,23,0,,1.260323,
QHR,1,1,Broom,TR,OBJ,1,0.874304,243,2,,0.874304,
QHR,1,1,Barrel,TR,OBJ,1,0.759332,542,24,,0.759332,
QHR,1,1,Thimble,TR,OBJ,1,0.984315,14,1,,0.984315,
QHR,1,1,Harp,TR,OBJ,1,1.034726,134,1,,1.034726,
QHR,1,1,begging,UNTR,ACT,1,1.386604,766,34,,1.386604,
QHR,1,1,tickling,UNTR,ACT,1,1.744813,51,2,,1.744813,
QHR,1,1,pulling,UNTR,ACT,1,1.37717,1384,145,,1.37717,
QHR,1,1,waving,UNTR,ACT,1,1.106002,266,30,,1.106002,
QHR,1,1,opening,UNTR,ACT,1,1.707692,1960,259,,1.707692,
QHR,1,1,(pass),(control),(control),NA,1.21887,NA,NA,,1.21887,
QHR,1,1,(pass),(control),(control),NA,1.68274,NA,NA,,1.68274,
QHR,1,1,(pass),(control),(control),NA,0.763819,NA,NA,,0.763819,
QHR,1,1,(pass),(control),(control),NA,1.094463,NA,NA,,1.094463,
QHR,1,1,(pass),(control),(control),NA,1.057589,NA,NA,,1.057589,
QHR,1,1,Key,CORR,OBJ,1,1.03276,4430,88,,1.03276,
QHR,1,1,Foot,CORR,OBJ,1,1.009667,3311,70,,1.009667,
QHR,1,1,Glass,CORR,OBJ,1,0.908476,3096,99,,0.908476,
QHR,1,1,Arm,CORR,OBJ,1,1.542324,3336,94,,1.542324,
QHR,1,1,Thumb,CORR,OBJ,1,1.202246,603,10,,1.202246,
QHR,1,1,crying,CORR,ACT,1,1.237139,2709,64,,1.237139,
QHR,1,1,sitting,CORR,ACT,1,1.062444,4814,314,,1.062444,
QHR,1,1,washing,CORR,ACT,0,2.045436,462,83,,NA,drinking
QHR,1,1,laughing,CORR,ACT,1,1.062199,2667,89,,1.062199,
QHR,1,1,raining,CORR,ACT,1,1.011542,499,14,,1.011542,
QHR,1,1,Necklace,UNTR,OBJ,1,1.239382,497,3,,1.239382,
QHR,1,1,Stool,UNTR,OBJ,1,0.954432,179,8,,0.954432,
QHR,1,1,Well,UNTR,OBJ,1,1.124287,95,897,,1.124287,
QHR,1,1,Clothespin,UNTR,OBJ,1,1.174698,15,0,,1.174698,
QHR,1,1,Flute,UNTR,OBJ,1,1.335365,108,1,,1.335365,
QHR,1,1,(pass),(control),(control),NA,1.025708,NA,NA,,1.025708,
QHR,1,1,(pass),(control),(control),NA,0.906142,NA,NA,,0.906142,
QHR,1,1,(pass),(control),(control),NA,0.860079,NA,NA,,0.860079,
QHR,1,1,(pass),(control),(control),NA,0.712948,NA,NA,,0.712948,
QHR,1,1,(pass),(control),(control),NA,0.937931,NA,NA,,0.937931,
QHR,1,1,smiling,CORR,ACT,1,1.06011,877,122,,1.06011,
QHR,1,1,eating,CORR,ACT,1,1.519386,3102,122,,1.519386,
QHR,1,1,typing,CORR,ACT,1,1.059864,165,12,,1.059864,
QHR,1,1,drinking,CORR,ACT,1,1.009207,2685,93,,1.009207,
QHR,1,1,yawning,CORR,ACT,1,1.298506,48,3,,1.298506,
QHR,1,1,Car,CORR,OBJ,1,1.236925,24636,274,,1.236925,
QHR,1,1,Tree,CORR,OBJ,1,0.933599,3315,59,,0.933599,
QHR,1,1,Ear,CORR,OBJ,1,0.841596,1632,29,,0.841596,
QHR,1,1,Dog,CORR,OBJ,1,1.071173,9835,75,,1.071173,
QHR,1,1,Nose,CORR,OBJ,1,1.02511,3557,60,,1.02511,
QHR,1,1,drawing,TR,ACT,1,1.358612,817,222,,1.358612,
QHR,1,1,painting,TR,ACT,1,1.211482,1489,95,,1.211482,
QHR,1,1,shaving,TR,ACT,1,1.096509,298,23,,1.096509,
QHR,1,1,smoking,TR,ACT,1,1.05504,1334,26,,1.05504,
QHR,1,1,pouring,TR,ACT,1,1.004384,302,48,,1.004384,
QHR,1,1,(pass),(control),(control),NA,1.200066,NA,NA,,1.200066,
QHR,1,1,(pass),(control),(control),NA,1.108064,NA,NA,,1.108064,
QHR,1,1,(pass),(control),(control),NA,0.841489,NA,NA,,0.841489,
QHR,1,1,(pass),(control),(control),NA,0.836772,NA,NA,,0.836772,
QHR,1,1,(pass),(control),(control),NA,1.015815,NA,NA,,1.015815,
QHR,1,1,Alligator,UNTR,OBJ,1,1.372287,178,4,,1.372287,
QHR,1,1,Pumpkin,UNTR,OBJ,1,1.013833,553,2,,1.013833,
QHR,1,1,Spider,UNTR,OBJ,1,1.08262,515,2,,1.08262,
QHR,1,1,Orange,UNTR,OBJ,1,1.215723,1138,23,,1.215723,
QHR,1,1,Raccoon,UNTR,OBJ,1,1.041029,73,1,,1.041029,
QHR,1,1,watering,UNTR,ACT,1,1.507757,109,12,,1.507757,
QHR,1,1,knitting,UNTR,ACT,1,1.236588,115,18,,1.236588,
QHR,1,1,lighting,UNTR,ACT,1,1.351315,323,72,,1.351315,
QHR,1,1,catching,UNTR,ACT,1,1.149057,648,146,,1.149057,
QHR,1,1,shooting,UNTR,ACT,1,1.034084,2871,117,,1.034084,
QHR,1,1,Giraffe,TR,OBJ,1,1.036819,76,0,,1.036819,
QHR,1,1,Pepper,TR,OBJ,1,1.381246,449,13,,1.381246,
QHR,1,1,Beetle,TR,OBJ,0,1.257085,105,0,,1.257085,insect
QHR,1,1,Lemon,TR,OBJ,1,1.206428,613,18,,1.206428,
QHR,1,1,Skunk,TR,OBJ,1,0.95823,166,0,,0.95823,
QHR,1,2,(pass),(control),(control),NA,1.282507,NA,NA,,1.282507,
QHR,1,2,(pass),(control),(control),NA,0.732908,NA,NA,,0.732908,
QHR,1,2,(pass),(control),(control),NA,0.579109,NA,NA,,0.579109,
QHR,1,2,(pass),(control),(control),NA,0.781085,NA,NA,,0.781085,
QHR,1,2,(pass),(control),(control),NA,0.876329,NA,NA,,0.876329,
QHR,1,2,planting,UNTR,ACT,1,0.961318,108,18,,0.961318,
QHR,1,2,dropping,UNTR,ACT,1,0.816414,826,159,,0.816414,
QHR,1,2,tying,UNTR,ACT,1,1.022837,158,50,,1.022837,
QHR,1,2,peeling,UNTR,ACT,1,1.131422,56,14,,1.131422,
QHR,1,2,touching,UNTR,ACT,1,0.964282,888,91,,0.964282,
QHR,1,2,Eye,CORR,OBJ,1,0.737968,5701,122,,0.737968,
QHR,1,2,Hand,CORR,OBJ,1,0.899919,14262,431,,0.899919,
QHR,1,2,Fork,CORR,OBJ,1,0.803934,450,14,,0.803934,
QHR,1,2,Pen,CORR,OBJ,1,0.916966,1261,18,,0.916966,
QHR,1,2,Book,CORR,OBJ,1,0.963291,9026,193,,0.963291,
QHR,1,2,bouncing,TR,ACT,1,0.817027,217,28,,0.817027,
QHR,1,2,praying,TR,ACT,1,0.774407,520,30,,0.774407,
QHR,1,2,knocking,TR,ACT,1,0.718446,759,47,,0.718446,
QHR,1,2,pushing,TR,ACT,1,0.915975,978,102,,0.915975,
QHR,1,2,stopping,TR,ACT,1,0.957853,1066,240,,0.957853,
QHR,1,2,(pass),(control),(control),NA,1.229624,NA,NA,,1.229624,
QHR,1,2,(pass),(control),(control),NA,0.635553,NA,NA,,0.635553,
QHR,1,2,(pass),(control),(control),NA,0.579593,NA,NA,,0.579593,
QHR,1,2,(pass),(control),(control),NA,0.643706,NA,NA,,0.643706,
QHR,1,2,(pass),(control),(control),NA,0.574403,NA,NA,,0.574403,
QHR,1,2,Barn,TR,OBJ,1,0.903988,693,29,,0.903988,
QHR,1,2,Glasses,TR,OBJ,1,0.621221,1689,29,,0.621221,
QHR,1,2,Pitcher,TR,OBJ,1,0.663098,165,21,,0.663098,
QHR,1,2,Wheel,TR,OBJ,1,0.847286,1380,56,,0.847286,
QHR,1,2,Suitcase,TR,OBJ,1,0.666803,683,20,,0.666803,
QHR,1,2,carrying,CORR,ACT,1,1.227642,1451,304,,1.227642,
QHR,1,2,walking,CORR,ACT,1,0.900403,3826,287,,0.900403,
QHR,1,2,mailing,CORR,ACT,1,1.066802,53,13,,1.066802,
QHR,1,2,sleeping,CORR,ACT,1,0.881872,3027,97,,0.881872,
QHR,1,2,kissing,CORR,ACT,1,0.8437,1189,31,,0.8437,
QHR,1,2,Windmill,UNTR,OBJ,1,0.870876,65,1,,0.870876,
QHR,1,2,Sweater,UNTR,OBJ,1,0.85494,704,14,,0.85494,
QHR,1,2,Bottle,UNTR,OBJ,1,1.083599,2588,76,,1.083599,
QHR,1,2,Basket,UNTR,OBJ,1,0.89867,672,17,,0.89867,
QHR,1,2,Iron,UNTR,OBJ,1,1.109541,915,43,,1.109541,
QHR,1,2,(pass),(control),(control),NA,1.05222,NA,NA,,1.05222,
QHR,1,2,(pass),(control),(control),NA,0.738322,NA,NA,,0.738322,
QHR,1,2,(pass),(control),(control),NA,0.891379,NA,NA,,0.891379,
QHR,1,2,(pass),(control),(control),NA,0.550798,NA,NA,,0.550798,
QHR,1,2,(pass),(control),(control),NA,0.614912,NA,NA,,0.614912,
QHR,1,2,running,CORR,ACT,1,0.788845,8054,431,,0.788845,
QHR,1,2,driving,CORR,ACT,1,0.799592,3780,203,,0.799592,
QHR,1,2,sneezing,CORR,ACT,1,0.868152,56,3,,0.868152,
QHR,1,2,dreaming,CORR,ACT,1,1.310277,939,45,,1.310277,
QHR,1,2,watching,CORR,ACT,1,1.147583,5081,209,,1.147583,
QHR,1,2,Zebra,UNTR,OBJ,1,0.970189,128,1,,0.970189,
QHR,1,2,Artichoke,UNTR,OBJ,1,0.834179,28,0,,0.834179,
QHR,1,2,Penguin,UNTR,OBJ,1,0.965,147,0,,0.965,
QHR,1,2,Pineapple,UNTR,OBJ,1,0.882356,130,9,,0.882356,
QHR,1,2,Swan,UNTR,OBJ,1,0.684085,348,3,,0.684085,
QHR,1,2,ironing,TR,ACT,1,1.053695,75,8,,1.053695,
QHR,1,2,drilling,TR,ACT,1,0.957709,117,30,,0.957709,
QHR,1,2,writing,TR,ACT,1,1.030717,2852,561,,1.030717,
QHR,1,2,combing,TR,ACT,1,0.854682,59,5,,0.854682,
QHR,1,2,raking,TR,ACT,1,0.883217,27,6,,0.883217,
QHR,1,2,(pass),(control),(control),NA,1.110517,NA,NA,,1.110517,
QHR,1,2,(pass),(control),(control),NA,0.818855,NA,NA,,0.818855,
QHR,1,2,(pass),(control),(control),NA,0.633926,NA,NA,,0.633926,
QHR,1,2,(pass),(control),(control),NA,0.546835,NA,NA,,0.546835,
QHR,1,2,(pass),(control),(control),NA,0.570923,NA,NA,,0.570923,
QHR,1,2,Rhinoceros,TR,OBJ,1,0.918297,106,3,,0.918297,
QHR,1,2,Strawberry,TR,OBJ,1,1.071354,282,0,,1.071354,
QHR,1,2,Ostrich,TR,OBJ,1,0.784139,48,0,,0.784139,
QHR,1,2,Donkey,TR,OBJ,1,0.826017,273,1,,0.826017,
QHR,1,2,Asparagus,TR,OBJ,1,0.738925,50,1,,0.738925,
QHR,1,2,digging,UNTR,ACT,1,0.970672,676,32,,0.970672,
QHR,1,2,cooking,UNTR,ACT,1,1.61292,1307,50,,1.61292,
QHR,1,2,stirring,UNTR,ACT,1,0.649733,133,39,,0.649733,
QHR,1,2,cutting,UNTR,ACT,1,1.08741,1126,245,,1.08741,
QHR,1,2,ringing,UNTR,ACT,1,1.075921,899,39,,1.075921,
QHR,1,2,Bed,CORR,OBJ,1,1.000812,9543,127,,1.000812,
QHR,1,2,Door,CORR,OBJ,1,0.704703,14895,312,,0.704703,
QHR,1,2,Leg,CORR,OBJ,1,1.400317,2882,58,,1.400317,
QHR,1,2,Shoe,CORR,OBJ,1,1.60674,1550,14,,1.60674,
QHR,1,2,Chair,CORR,OBJ,1,0.910384,2511,66,,0.910384,
QHR,1,2,(pass),(control),(control),NA,0.986479,NA,NA,,0.986479,
QHR,1,2,(pass),(control),(control),NA,0.774867,NA,NA,,0.774867,
QHR,1,2,(pass),(control),(control),NA,0.652198,NA,NA,,0.652198,
QHR,1,2,(pass),(control),(control),NA,0.391667,NA,NA,,0.391667,
QHR,1,2,(pass),(control),(control),NA,0.615879,NA,NA,,0.615879,
QHR,1,2,pinching,TR,ACT,1,0.794259,57,11,,0.794259,
QHR,1,2,stroking,TR,ACT,1,1.240831,37,5,,1.240831,
QHR,1,2,pointing,TR,ACT,1,0.895803,425,143,,0.895803,
QHR,1,2,folding,TR,ACT,1,0.822053,106,20,,0.822053,
QHR,1,2,reading,TR,ACT,1,0.930638,3133,274,,0.930638,
QHR,1,2,Mitten,TR,OBJ,1,0.793268,23,0,,0.793268,
QHR,1,2,Broom,TR,OBJ,1,0.706177,243,2,,0.706177,
QHR,1,2,Barrel,TR,OBJ,1,0.868129,542,24,,0.868129,
QHR,1,2,Thimble,TR,OBJ,1,0.892217,14,1,,0.892217,
QHR,1,2,Harp,TR,OBJ,1,0.951883,134,1,,0.951883,
QHR,1,2,begging,UNTR,ACT,1,1.090239,766,34,,1.090239,
QHR,1,2,tickling,UNTR,ACT,1,1.358923,51,2,,1.358923,
QHR,1,2,pulling,UNTR,ACT,1,1.200677,1384,145,,1.200677,
QHR,1,2,waving,UNTR,ACT,1,0.962381,266,30,,0.962381,
QHR,1,2,opening,UNTR,ACT,1,1.217724,1960,259,,1.217724,
QHR,1,2,(pass),(control),(control),NA,1.151509,NA,NA,,1.151509,
QHR,1,2,(pass),(control),(control),NA,0.868741,NA,NA,,0.868741,
QHR,1,2,(pass),(control),(control),NA,0.554843,NA,NA,,0.554843,
QHR,1,2,(pass),(control),(control),NA,0.64564,NA,NA,,0.64564,
QHR,1,2,(pass),(control),(control),NA,0.843169,NA,NA,,0.843169,
QHR,1,2,Key,CORR,OBJ,1,1.008208,4430,88,,1.008208,
